"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","experiment","experiment_color","sum.counts","subtype","subtype_color"
"838","p8","fv1_NS_p8c9r3_M18",5837,438860,29570,81444,4663,239757,155928,33,3463,"#66C2A5",0.0673791186255298,639945678,0.000639128152558843,"CV","#F8766D","p8","#66C2A5",438860,"CV1","#8D71FC"
"839","p8","fv1_NS_p8c9r4_I19",5292,368559,43008,71323,3448,174892,190931,27,7015,"#66C2A5",0.116692307066169,639945678,0.000508418233789887,"CV","#F8766D","p8","#66C2A5",368559,"CV2","#F69BEB"
"840","p8","fv1_NS_p8c9r6_A21",6143,148336,20667,25368,1240,56703,53716,6,926,"#66C2A5",0.13932558515802,639945678,0.000199453224860702,"CV","#F8766D","p8","#66C2A5",148336,"CV1","#8D71FC"
"841","p8","fv1_NS_p8c9r7_M21",5544,336194,34635,66161,3323,215655,159529,21,4677,"#66C2A5",0.10302087485202,639945678,0.000470975066508839,"CV","#F8766D","p8","#66C2A5",336194,"CV2","#F69BEB"
"842","p8","fv1_NS_p8c9r8_I22",5945,389928,37103,68227,3415,190525,170470,29,3117,"#66C2A5",0.0951534642292936,639945678,0.000550997444519696,"CV","#F8766D","p8","#66C2A5",389928,"CV1","#8D71FC"
"843","p9","fv1_NS_p9c10r2_A24",6662,245354,19315,44543,2307,97585,57011,23,1356,"#3288BD",0.0787229880091623,639945678,0.000353079799505496,"CV","#F8766D","p9","#3288BD",245354,"CV1","#8D71FC"
"844","p9","fv1_NS_p9c10r3_M24",6030,492976,35820,98333,5030,220189,138931,41,5389,"#3288BD",0.0726607380480997,639945678,0.000713810995662589,"CV","#F8766D","p9","#3288BD",492976,"CV1","#8D71FC"
"845","p9","fv1_NS_p9c10r5_E06",5711,427262,49215,76415,4441,229350,166516,4,4249,"#3288BD",0.115186934480483,639945678,0.00059035050981493,"CV","#F8766D","p9","#3288BD",427262,"CV1","#8D71FC"
"846","p9","fv1_NS_p9c10r6_A07",5858,1411378,143799,213556,11628,577424,402311,5,15904,"#3288BD",0.101885533145621,639945678,0.0019763524174764,"CV","#F8766D","p9","#3288BD",1411378,"CV1","#8D71FC"
"847","p9","fv1_NS_p9c10r8_H08",6086,1116484,116877,188523,10267,515775,397346,4,12019,"#3288BD",0.104683094428581,639945678,0.0015592688484829,"CV","#F8766D","p9","#3288BD",1116484,"CV2","#F69BEB"
"848","p9","fv1_NS_p9c11r1_F23",6884,282363,26549,52738,2922,116531,63907,25,1314,"#3288BD",0.0940243587155541,639945678,0.000399566183590605,"CV","#F8766D","p9","#3288BD",282363,"CV1","#8D71FC"
"849","p9","fv1_NS_p9c11r3_N24",5831,300140,23024,57473,3437,131905,83566,25,3215,"#3288BD",0.076710868261478,639945678,0.000432825331576847,"CV","#F8766D","p9","#3288BD",300140,"CV1","#8D71FC"
"850","p9","fv1_NS_p9c11r4_J05",6828,1292250,129982,224754,13935,531458,402002,6,9808,"#3288BD",0.100585799961308,639945678,0.00181251010295969,"CV","#F8766D","p9","#3288BD",1292250,"CV1","#8D71FC"
"851","p9","fv1_NS_p9c11r5_F06",6863,1206403,137475,209195,12337,551357,346267,12,8756,"#3288BD",0.113954458004498,639945678,0.00166717606303202,"CV","#F8766D","p9","#3288BD",1206403,"CV1","#8D71FC"
"852","p9","fv1_NS_p9c12r1_G23",6554,397248,37828,70282,4585,143743,96648,31,3206,"#3288BD",0.095225149025294,639945678,0.000561290186726682,"CV","#F8766D","p9","#3288BD",397248,"CV1","#8D71FC"
"853","p9","fv1_NS_p9c12r2_C24",5105,353396,28081,68933,2234,213135,152573,34,5245,"#3288BD",0.0794604353190189,639945678,0.000508063104287748,"CV","#F8766D","p9","#3288BD",353396,"CV1","#8D71FC"
"854","p9","fv1_NS_p9c12r3_O24",6729,558627,64513,107732,5316,253619,167960,24,3177,"#3288BD",0.115484930015914,639945678,0.000771441417760088,"CV","#F8766D","p9","#3288BD",558627,"CV1","#8D71FC"
"855","p9","fv1_NS_p9c12r4_K05",5761,1145854,115563,200561,13491,502271,361575,6,16562,"#3288BD",0.100853162793864,639945678,0.00160704725091176,"CV","#F8766D","p9","#3288BD",1145854,"CV2","#F69BEB"
"856","p9","fv1_NS_p9c12r5_G06",5205,322806,38273,59207,2848,186854,147205,3,5711,"#3288BD",0.118563471558769,639945678,0.000444392421593665,"CV","#F8766D","p9","#3288BD",322806,"SVc","#77CFF4"
"857","p9","fv1_NS_p9c12r6_C07",7266,1520954,205020,270852,15355,528402,391229,7,9298,"#3288BD",0.134796976108416,639945678,0.00205141602117476,"CV","#F8766D","p9","#3288BD",1520954,"CV1","#8D71FC"
"858","p9","fv1_NS_p9c12r7_O07",5556,621190,64480,109585,4341,373793,252028,5,10623,"#3288BD",0.103800769490816,639945678,0.000869075182661994,"CV","#F8766D","p9","#3288BD",621190,"SVc","#77CFF4"
"859","p9","fv1_NS_p9c1r2_H23",5887,149994,22112,34500,1005,86376,78716,7,971,"#3288BD",0.147419230102537,639945678,0.0001997854564596,"CV","#F8766D","p9","#3288BD",149994,"CV2","#F69BEB"
"860","p9","fv1_NS_p9c1r5_L05",6575,513704,63645,98857,4962,234725,202908,1,3220,"#3288BD",0.123894304891533,639945678,0.000702709258268319,"CV","#F8766D","p9","#3288BD",513704,"CV1","#8D71FC"
"861","p9","fv1_NS_p9c1r6_H06",6095,558679,59280,103232,4852,249775,209509,2,5070,"#3288BD",0.106107442735453,639945678,0.000779690319842818,"CV","#F8766D","p9","#3288BD",558679,"CV1","#8D71FC"
"862","p9","fv1_NS_p9c1r8_P07",6850,1051580,137918,184813,10601,359530,306515,10,6367,"#3288BD",0.131153121968847,639945678,0.00142536167404672,"CV","#F8766D","p9","#3288BD",1051580,"CV1","#8D71FC"
"863","p9","fv1_NS_p9c2r1_M22",5691,523493,42714,96652,4549,235180,221248,41,4488,"#3288BD",0.0815942142492832,639945678,0.000750661628693194,"CV","#F8766D","p9","#3288BD",523493,"CV1","#8D71FC"
"864","p9","fv1_NS_p9c2r2_I23",6613,433611,43872,82706,3675,226379,159449,28,3290,"#3288BD",0.101178245016847,639945678,0.000608603376763606,"CV","#F8766D","p9","#3288BD",433611,"CV2","#F69BEB"
"865","p9","fv1_NS_p9c2r4_A05",6834,903224,91529,166500,8597,490124,316397,3,7388,"#3288BD",0.101335881243191,639945678,0.00126657881441716,"CV","#F8766D","p9","#3288BD",903224,"CV2","#F69BEB"
"866","p9","fv1_NS_p9c2r6_I06",6324,710932,68165,130456,6541,348589,259341,6,6128,"#3288BD",0.0958811813225456,639945678,0.00100328450817444,"CV","#F8766D","p9","#3288BD",710932,"CV1","#8D71FC"
"867","p9","fv1_NS_p9c3r2_J23",5455,183923,16450,41280,1222,137679,88647,13,2406,"#3288BD",0.0894396024423264,639945678,0.000261622599977307,"CV","#F8766D","p9","#3288BD",183923,"SVc","#77CFF4"
"868","p9","fv1_NS_p9c3r5_N05",5224,618571,63742,113533,4895,332842,294561,1,10320,"#3288BD",0.10304718455925,639945678,0.000866142720692409,"CV","#F8766D","p9","#3288BD",618571,"CV2","#F69BEB"
"869","p9","fv1_NS_p9c3r6_J06",6246,1091741,123888,207813,11215,478694,372902,11,9369,"#3288BD",0.113477463977262,639945678,0.00150980087275632,"CV","#F8766D","p9","#3288BD",1091741,"CV1","#8D71FC"
"870","p9","fv1_NS_p9c3r7_F07",6549,1303282,161946,214672,11162,583416,411044,12,8669,"#3288BD",0.124260137100029,639945678,0.00177984003368481,"CV","#F8766D","p9","#3288BD",1303282,"CV1","#8D71FC"
"871","p9","fv1_NS_p9c4r2_K23",5367,317073,24382,54987,2849,263679,146711,19,4380,"#3288BD",0.0768971183292176,639945678,0.000457138881302388,"CV","#F8766D","p9","#3288BD",317073,"CV1","#8D71FC"
"872","p9","fv1_NS_p9c4r4_C05",6446,1433547,160854,259829,12787,650528,422704,11,13002,"#3288BD",0.112206994259693,639945678,0.00198426632943904,"CV","#F8766D","p9","#3288BD",1433547,"CV1","#8D71FC"
"873","p9","fv1_NS_p9c4r6_K06",5259,1079274,58892,171986,8665,983322,432918,12,21869,"#3288BD",0.0545663103160087,639945678,0.00159174332759071,"CV","#F8766D","p9","#3288BD",1079274,"CV1","#8D71FC"
"874","p9","fv1_NS_p9c4r8_C08",6894,1491967,181673,272972,13554,624947,404539,14,11068,"#3288BD",0.121767438555947,639945678,0.00204271046686155,"CV","#F8766D","p9","#3288BD",1491967,"CV2","#F69BEB"
"875","p9","fv1_NS_p9c5r1_P22",6432,671516,83318,127717,6271,312665,305277,38,6536,"#3288BD",0.124074482216358,639945678,0.000918164551912515,"CV","#F8766D","p9","#3288BD",671516,"CV1","#8D71FC"
"876","p9","fv1_NS_p9c5r2_L23",6535,411770,35901,74069,2912,202421,143025,30,3395,"#3288BD",0.0871870218811472,639945678,0.000586964371898646,"CV","#F8766D","p9","#3288BD",411770,"CV2","#F69BEB"
"877","p9","fv1_NS_p9c5r3_H24",5057,350601,35153,74340,3054,212185,172502,17,6665,"#3288BD",0.100264973573949,639945678,0.000492654302086115,"CV","#F8766D","p9","#3288BD",350601,"CV1","#8D71FC"
"878","p9","fv1_NS_p9c5r4_D05",7648,1286333,170152,261682,12256,415595,376458,4,5913,"#3288BD",0.132276789913654,639945678,0.00174066591856781,"CV","#F8766D","p9","#3288BD",1286333,"CV1","#8D71FC"
"879","p9","fv1_NS_p9c5r7_H07",6113,1239348,191937,233356,11580,532873,402044,7,11430,"#3288BD",0.154869334521055,639945678,0.00163352587213927,"CV","#F8766D","p9","#3288BD",1239348,"CV2","#F69BEB"
"880","p9","fv1_NS_p9c6r1_A23",5956,356059,49873,64214,3209,159841,164218,32,2628,"#3288BD",0.140069482866604,639945678,0.000478188212882147,"CV","#F8766D","p9","#3288BD",356059,"CV2","#F69BEB"
"881","p9","fv1_NS_p9c6r3_I24",5675,501920,45730,92459,4079,270438,183279,36,5112,"#3288BD",0.0911101370736372,639945678,0.000712293027849031,"CV","#F8766D","p9","#3288BD",501920,"CV1","#8D71FC"
"882","p9","fv1_NS_p9c6r5_A06",5963,751407,91564,132301,7053,339455,197331,12,6462,"#3288BD",0.121856730107651,639945678,0.00102987255664433,"CV","#F8766D","p9","#3288BD",751407,"CV1","#8D71FC"
"883","p9","fv1_NS_p9c6r7_I07",5955,664803,94598,145767,6168,355932,347684,9,7509,"#3288BD",0.142294785071668,639945678,0.000890085837271015,"CV","#F8766D","p9","#3288BD",664803,"CV2","#F69BEB"
"884","p9","fv1_NS_p9c7r1_B23",3922,368463,41868,62710,2421,240267,163244,30,5725,"#3288BD",0.113628776837837,639945678,0.000510049769406939,"CV","#F8766D","p9","#3288BD",368463,"CV1","#8D71FC"
"885","p9","fv1_NS_p9c7r2_N23",5690,309954,25974,54432,3203,150455,98799,19,3692,"#3288BD",0.0837995315433903,639945678,0.00044353903075689,"CV","#F8766D","p9","#3288BD",309954,"CV1","#8D71FC"
"886","p9","fv1_NS_p9c7r5_B06",7043,1030719,123245,195623,10001,541662,268184,10,6050,"#3288BD",0.119571871674045,639945678,0.00141575483735512,"CV","#F8766D","p9","#3288BD",1030719,"CV1","#8D71FC"
"887","p9","fv1_NS_p9c7r7_J07",6039,1494321,202878,263859,16792,771653,475548,14,17241,"#3288BD",0.135766010114293,639945678,0.00201329553938778,"CV","#F8766D","p9","#3288BD",1494321,"CV2","#F69BEB"
"888","p9","fv1_NS_p9c8r1_C23",6352,515710,61011,97917,5094,218172,162132,32,4280,"#3288BD",0.118304861259235,639945678,0.000709950622989508,"CV","#F8766D","p9","#3288BD",515710,"CV1","#8D71FC"
"889","p9","fv1_NS_p9c8r3_K24",5398,218105,19844,40747,2200,101818,86673,24,3071,"#3288BD",0.0909837005112217,639945678,0.000309702070266815,"CV","#F8766D","p9","#3288BD",218105,"CV1","#8D71FC"
"890","p9","fv1_NS_p9c8r6_O06",6865,706270,93310,136532,6630,287085,230055,5,3178,"#3288BD",0.132116612626899,639945678,0.000956770616707736,"CV","#F8766D","p9","#3288BD",706270,"CV1","#8D71FC"
"891","p9","fv1_NS_p9c9r1_D23",5819,326575,27624,64186,3265,166047,102231,23,3365,"#3288BD",0.0845870014544898,639945678,0.00046690986130915,"CV","#F8766D","p9","#3288BD",326575,"CV2","#F69BEB"
"892","p9","fv1_NS_p9c9r2_P23",6838,288715,31394,45552,3032,107551,90734,11,1830,"#3288BD",0.108736989764993,639945678,0.000401915716037204,"CV","#F8766D","p9","#3288BD",288715,"CV1","#8D71FC"
"893","p9","fv1_NS_p9c9r3_L24",5126,162587,15099,39467,1408,107337,55608,19,1988,"#3288BD",0.0928672034049463,639945678,0.000230410307144435,"CV","#F8766D","p9","#3288BD",162587,"CV1","#8D71FC"
"894","p9","fv1_NS_p9c9r4_H05",4904,363510,25227,70354,3111,282821,202606,1,7435,"#3288BD",0.0693983659321614,639945678,0.000528305822227626,"CV","#F8766D","p9","#3288BD",363510,"CV1","#8D71FC"
"895","p9","fv1_NS_p9c9r7_L07",5375,876556,74171,137759,8253,407618,319652,9,13393,"#3288BD",0.0846163850341564,639945678,0.00125209174738972,"CV","#F8766D","p9","#3288BD",876556,"CV2","#F69BEB"
"896","p10","fv1_NS_p10c10r4_F11",5912,703993,91589,112158,6158,286371,203872,10,7922,"#5E4FA2",0.13009930496468,639945678,0.000955899074156497,"CV","#F8766D","p10","#5E4FA2",703993,"Arterial","#F27A81"
"897","p10","fv1_NS_p10c3r1_L08",5940,921670,140562,148221,6483,406610,278875,3,8786,"#5E4FA2",0.152507947530027,639945678,0.00121881274486657,"CV","#F8766D","p10","#5E4FA2",921670,"Arterial","#F27A81"
"898","p10","fv1_NS_p10c3r4_O10",5369,616678,83548,103837,5540,308592,214980,3,7824,"#5E4FA2",0.135480753326696,639945678,0.000832274146760903,"CV","#F8766D","p10","#5E4FA2",616678,"Arterial","#F27A81"
"899","p10","fv1_NS_p10c6r2_K09",5316,427657,62652,79488,4936,200447,130591,6,5178,"#5E4FA2",0.146500583411472,639945678,0.000569983209289804,"CV","#F8766D","p10","#5E4FA2",427657,"Arterial","#F27A81"
"900","p2","fv1_NS_p2c1r7_G11",4700,669237,70071,110015,5554,436536,239279,18,13518,"#D53E4F",0.104702818284106,639945678,0.000935278500197367,"SV","#00BFC4","p2","#D53E4F",669237,"Arterial","#F27A81"
"901","p4","fv1_NS_p4c4r6_K22",4179,439281,34957,68313,4582,419279,271276,14,11259,"#FDAE61",0.079577764574384,639945678,0.000631365377613768,"SV","#00BFC4","p4","#FDAE61",439281,"Arterial","#F27A81"
"902","p6","fv1_NS_p6c10r1_B07",4652,820301,53798,117653,8332,505090,302721,69,19212,"#E6F598",0.0655832432241336,639945678,0.00119619337457499,"CV","#F8766D","p6","#E6F598",820301,"Arterial","#F27A81"
"903","p6","fv1_NS_p6c12r4_G09",5995,969325,83694,166901,8955,443229,301833,60,8154,"#E6F598",0.0863425579655946,639945678,0.00138180527622911,"CV","#F8766D","p6","#E6F598",969325,"Arterial","#F27A81"
"904","p6","fv1_NS_p6c1r3_A08",5648,522855,41745,90192,4793,209873,140555,30,7229,"#E6F598",0.0798404911495539,639945678,0.000751175967217965,"CV","#F8766D","p6","#E6F598",522855,"Arterial","#F27A81"
"905","p6","fv1_NS_p6c1r7_O10",6517,832063,90541,145787,7155,381141,295675,48,6521,"#E6F598",0.108815077704453,639945678,0.00115721006893266,"CV","#F8766D","p6","#E6F598",832063,"Arterial","#F27A81"
"906","p6","fv1_NS_p6c2r4_M08",5974,1006688,68781,167826,9496,441844,331006,70,11681,"#E6F598",0.0683240487618805,639945678,0.00146327552128678,"CV","#F8766D","p6","#E6F598",1006688,"Arterial","#F27A81"
"907","p6","fv1_NS_p6c8r6_J10",4741,846279,63473,137547,5806,567204,350582,83,20555,"#E6F598",0.0750024519100675,639945678,0.0012215835136502,"CV","#F8766D","p6","#E6F598",846279,"Arterial","#F27A81"
"908","p6","fv1_NS_p6c8r7_F11",5718,933524,71749,155726,7277,526180,345840,81,12336,"#E6F598",0.0768582275335181,639945678,0.0013446503018113,"CV","#F8766D","p6","#E6F598",933524,"Arterial","#F27A81"
"909","p7","fv1_NS_p7c10r3_J13",5435,733074,91290,110799,6806,320228,250708,49,13956,"#ABDDA4",0.12453040211493,639945678,0.00100170330017246,"CV","#F8766D","p7","#ABDDA4",733074,"Arterial","#F27A81"
"910","p7","fv1_NS_p7c5r1_H12",5671,899650,178643,176265,5109,409484,353193,58,12783,"#ABDDA4",0.198569443672539,639945678,0.00112506495217002,"CV","#F8766D","p7","#ABDDA4",899650,"Arterial","#F27A81"
"911","p8","fv1_NS_p8c3r5_O19",6002,305264,31558,52569,2117,178120,130529,23,2876,"#66C2A5",0.103379369987945,639945678,0.000427496084060786,"CV","#F8766D","p8","#66C2A5",305264,"Arterial","#F27A81"
"912","p8","fv1_NS_p8c7r4_G19",6897,426486,43830,76499,3047,229565,167006,37,5900,"#66C2A5",0.102770079205414,639945678,0.000597547014040134,"CV","#F8766D","p8","#66C2A5",426486,"Arterial","#F27A81"
"913","p8","fv1_NS_p8c9r1_E17",3834,440384,33539,68089,2191,329828,274317,42,11343,"#66C2A5",0.0761585343700044,639945678,0.000635300825430396,"CV","#F8766D","p8","#66C2A5",440384,"Arterial","#F27A81"
"914","p9","fv1_NS_p9c6r2_M23",5703,453407,40873,85153,3195,195125,183673,35,4068,"#3288BD",0.0901463806249132,639945678,0.000644178589795263,"CV","#F8766D","p9","#3288BD",453407,"Arterial","#F27A81"
"915","p9","fv1_NS_p9c7r4_F05",5578,778750,73048,142758,7099,473832,316382,6,9950,"#3288BD",0.0938016051364366,639945678,0.00110139556145372,"CV","#F8766D","p9","#3288BD",778750,"Arterial","#F27A81"
